date,category,region,channel,units,unit_price,discount,sales
2023-01-12,Beauty,Dhaka,Store,2,1921.98,0.066,3329.63
2023-01-12,Beauty,Dhaka,Online,1,1405.18,0.214,1139.18
2023-01-12,Beauty,Dhaka,Online,2,1151.29,0.095,1997.98
2023-01-12,Beauty,Dhaka,Online,4,1405.5,0.03,5792.52
2023-01-12,Beauty,Rajshahi,Online,3,1202.38,0.114,3023.75
2023-01-12,Beauty,Khulna,Online,1,1579.97,0.099,1464.15
2023-01-12,Beauty,Dhaka,Online,1,1491.61,0.035,1565.54
2023-01-12,Beauty,Khulna,Online,1,1481.21,0.124,1291.55
2023-01-12,Beauty,Dhaka,Online,2,1816.35,0.062,3192.59
2023-01-12,Beauty,Dhaka,Online,2,1505.75,0.124,2644.87
2023-01-12,Beauty,Dhaka,Store,3,1487.71,0.059,3990.98
2023-01-12,Sports,Dhaka,Store,2,3162.74,0.098,6938.71
2023-01-12,Sports,Dhaka,Online,3,4466.33,0.087,13358.69
2023-01-12,Sports,Rajshahi,Store,3,4494.21,0.129,13043.26
2023-01-13,Electronics,Dhaka,Online,4,10695.4,0.069,39510.61
2023-01-13,Electronics,Dhaka,Online,2,13383.44,0.07,22767.07
2023-01-13,Electronics,Dhaka,Online,1,11880.77,0.104,10676.96
2023-01-13,Electronics,Rajshahi,Store,5,9950.34,0.167,40736.3
2023-01-13,Electronics,Chattogram,Store,3,10915.09,0.055,30044.12
2023-01-13,Fashion,Khulna,Store,1,2560.9,0.085,2276.09
2023-01-13,Fashion,Chattogram,Online,5,2384.82,0.105,9853.34
2023-01-13,Fashion,Dhaka,Store,1,2258.97,0.046,2264.62
2023-01-13,Fashion,Rajshahi,Store,1,2302.07,0.018,2175.16
2023-01-13,Fashion,Khulna,Online,3,2029.44,0.073,5155.91
2023-01-13,Fashion,Khulna,Store,1,2392.47,0.003,2325.83
2023-01-13,Fashion,Dhaka,Online,2,1968.89,0.132,3228.93
2023-01-13,Fashion,Dhaka,Online,2,2675.3,0.057,5388.98
2023-01-13,Home & Living,Khulna,Online,2,4321.4,0.083,8050.66
2023-01-13,Home & Living,Dhaka,Online,1,4661.32,0.088,4402.37
2023-01-13,Home & Living,Dhaka,Online,3,3019.62,0.149,7353.59
2023-01-13,Home & Living,Khulna,Online,3,3291.17,0.06,8667.63
2023-01-13,Home & Living,Chattogram,Store,1,4315.75,0.131,3559.76
2023-01-13,Home & Living,Khulna,Online,4,5236.03,0.151,17479.13
2023-01-13,Beauty,Dhaka,Online,3,1009.15,0.118,2431.35
2023-01-13,Beauty,Chattogram,Store,4,1781.27,0.109,6934.73
2023-01-13,Beauty,Dhaka,Store,2,1945.36,0.134,3508.31
2023-01-13,Beauty,Chattogram,Online,1,1306.94,0.029,1285.19
2023-01-13,Beauty,Dhaka,Online,1,1605.02,0.093,1339.25
2023-01-13,Beauty,Dhaka,Online,1,1783.15,0.163,1396.4
2023-01-13,Beauty,Chattogram,Online,2,1632.63,0.062,3333.51
2023-01-13,Beauty,Chattogram,Online,1,984.47,0.146,763.81
2023-01-13,Beauty,Chattogram,Online,2,1032.58,0.155,1916.63
2023-01-13,Beauty,Rajshahi,Store,3,1329.84,0.083,3613.03
2023-01-13,Beauty,Rajshahi,Online,1,1470.12,0.035,1376.36
2023-01-13,Sports,Chattogram,Store,2,3924.07,0.0,8438.97
2023-01-13,Sports,Chattogram,Store,1,3210.77,0.045,3437.41
2023-01-14,Electronics,Rajshahi,Online,2,9155.0,0.119,17436.25
2023-01-14,Fashion,Rajshahi,Online,2,2439.67,0.136,4296.19
2023-01-14,Fashion,Rajshahi,Online,2,1472.92,0.041,2871.18
2023-01-14,Fashion,Dhaka,Store,5,1822.88,0.046,9184.49
2023-01-14,Fashion,Khulna,Store,1,2556.56,0.103,2220.83
2023-01-14,Fashion,Khulna,Online,3,2563.52,0.042,6988.63
2023-01-14,Fashion,Khulna,Online,2,2624.86,0.096,4326.39
2023-01-14,Fashion,Dhaka,Online,2,2074.56,0.079,3513.27
2023-01-14,Fashion,Rajshahi,Online,2,1983.85,0.036,3960.82
2023-01-14,Fashion,Chattogram,Online,3,1539.23,0.133,4351.86
2023-01-14,Fashion,Khulna,Store,2,2438.89,0.095,4687.79
2023-01-14,Home & Living,Dhaka,Store,1,5097.17,0.152,4418.25
2023-01-14,Home & Living,Rajshahi,Store,2,3535.99,0.061,6120.81
2023-01-14,Beauty,Rajshahi,Online,2,1506.71,0.065,3025.15
2023-01-14,Beauty,Dhaka,Online,1,918.86,0.124,824.96
2023-01-14,Beauty,Rajshahi,Online,1,1330.51,0.066,1166.62
2023-01-14,Beauty,Khulna,Online,5,1279.22,0.0,6637.94
2023-01-14,Beauty,Khulna,Store,1,1252.43,0.096,1153.23
2023-01-14,Beauty,Rajshahi,Online,4,1375.92,0.0,5650.62
2023-01-14,Sports,Chattogram,Store,2,4243.71,0.194,7472.64
2023-01-14,Sports,Dhaka,Store,1,4741.64,0.079,4788.47
2023-01-14,Sports,Khulna,Online,4,3172.93,0.188,11149.42
2023-01-15,Electronics,Khulna,Online,1,13654.98,0.131,11511.81
2023-01-15,Electronics,Dhaka,Online,2,12470.93,0.031,26526.76
2023-01-15,Electronics,Dhaka,Store,2,7539.69,0.046,14153.1
2023-01-15,Fashion,Dhaka,Store,2,1869.98,0.062,3444.26
2023-01-15,Fashion,Chattogram,Online,1,3057.36,0.14,2836.2
2023-01-15,Fashion,Dhaka,Online,2,2541.21,0.087,4559.92
2023-01-15,Fashion,Rajshahi,Store,1,2981.13,0.011,2711.17
2023-01-15,Fashion,Khulna,Online,2,3099.49,0.06,6232.93
2023-01-15,Fashion,Chattogram,Online,1,2421.59,0.039,2119.76
2023-01-15,Fashion,Chattogram,Store,4,1966.4,0.122,6418.44
2023-01-15,Fashion,Dhaka,Online,1,2532.93,0.09,2257.92
2023-01-15,Fashion,Dhaka,Store,1,2368.63,0.101,2174.57
2023-01-15,Fashion,Chattogram,Online,4,2406.81,0.075,9008.36
2023-01-15,Fashion,Chattogram,Online,2,2257.63,0.049,4534.65
2023-01-15,Home & Living,Chattogram,Online,1,4103.49,0.052,3912.79
2023-01-15,Home & Living,Chattogram,Online,1,3649.88,0.08,3078.89
2023-01-15,Home & Living,Dhaka,Store,3,4332.52,0.013,13245.39
2023-01-15,Home & Living,Chattogram,Online,2,4130.9,0.076,7083.41
2023-01-15,Beauty,Dhaka,Online,3,1402.45,0.077,3769.31
2023-01-15,Beauty,Dhaka,Store,3,1123.67,0.052,2949.19
2023-01-15,Beauty,Khulna,Store,3,1450.55,0.062,3972.28
2023-01-15,Beauty,Dhaka,Store,3,1087.63,0.0,3587.29
2023-01-15,Beauty,Rajshahi,Online,2,1824.27,0.094,3518.19
2023-01-15,Beauty,Chattogram,Store,1,1845.47,0.0,1815.81
2023-01-15,Beauty,Dhaka,Store,1,1239.27,0.161,966.23
2023-01-15,Beauty,Chattogram,Online,3,1869.39,0.022,5488.31
2023-01-15,Sports,Chattogram,Online,1,3469.11,0.072,3923.27
2023-01-15,Sports,Chattogram,Store,4,2799.7,0.078,11343.73
2023-01-15,Sports,Khulna,Online,1,3498.91,0.069,3599.37
2023-01-15,Sports,Chattogram,Online,2,2938.53,0.077,6417.7
2023-01-15,Sports,Khulna,Online,2,4089.81,0.089,8763.33
2023-01-16,Electronics,Chattogram,Online,1,16589.51,0.147,14001.43
2023-01-16,Electronics,Dhaka,Online,1,12153.91,0.015,11324.77
2023-01-16,Electronics,Rajshahi,Online,1,14887.75,0.139,13632.15
2023-01-16,Electronics,Khulna,Store,1,11768.11,0.13,10409.17
2023-01-16,Electronics,Dhaka,Online,5,12726.07,0.069,56582.08
2023-01-16,Fashion,Chattogram,Online,4,2351.26,0.039,9488.39
2023-01-16,Fashion,Dhaka,Online,1,2951.52,0.033,3006.38
2023-01-16,Fashion,Khulna,Store,1,2243.33,0.084,2009.41
2023-01-16,Fashion,Dhaka,Online,1,2151.0,0.103,1874.54
2023-01-16,Fashion,Rajshahi,Online,1,1878.84,0.024,1953.61
2023-01-16,Fashion,Dhaka,Online,3,2331.27,0.087,6642.26
2023-01-16,Fashion,Dhaka,Store,2,2591.98,0.049,5304.49
2023-01-16,Fashion,Khulna,Store,2,2523.48,0.059,4417.07
2023-01-16,Fashion,Dhaka,Online,2,2119.32,0.17,3776.13
2023-01-16,Fashion,Chattogram,Store,2,2236.08,0.17,3801.82
2023-01-16,Fashion,Dhaka,Store,2,2387.33,0.127,4349.19
2023-01-16,Fashion,Rajshahi,Store,1,2569.52,0.069,2183.94
2023-01-16,Home & Living,Dhaka,Online,1,4520.59,0.082,4056.34
2023-01-16,Home & Living,Dhaka,Online,3,3339.87,0.081,10131.9
2023-01-16,Home & Living,Khulna,Store,2,5257.86,0.061,9308.54
2023-01-16,Home & Living,Chattogram,Store,2,4263.75,0.163,6910.82
2023-01-16,Home & Living,Rajshahi,Store,2,3134.72,0.06,5326.24
2023-01-16,Home & Living,Dhaka,Online,1,4443.19,0.088,4008.88
2023-01-16,Home & Living,Dhaka,Store,1,5300.42,0.12,4315.17
2023-01-16,Beauty,Rajshahi,Store,2,2014.2,0.05,3849.03
2023-01-16,Beauty,Chattogram,Store,1,1442.64,0.155,1342.82
2023-01-16,Beauty,Dhaka,Online,2,1577.87,0.052,2910.37
2023-01-16,Sports,Chattogram,Online,1,3648.29,0.014,3979.99
2023-01-16,Sports,Dhaka,Online,3,3405.3,0.064,10595.04
2023-01-16,Sports,Rajshahi,Online,1,2938.53,0.096,2802.88
2023-01-16,Sports,Dhaka,Online,2,3372.16,0.091,7576.99
2023-01-17,Electronics,Chattogram,Store,2,10071.58,0.106,17399.26
2023-01-17,Electronics,Chattogram,Online,2,10149.96,0.085,18192.55
2023-01-17,Electronics,Khulna,Online,3,13203.78,0.073,34208.17
2023-01-17,Electronics,Rajshahi,Store,3,9459.47,0.104,23709.99
2023-01-17,Electronics,Dhaka,Online,3,9301.31,0.025,28065.98
2023-01-17,Electronics,Chattogram,Store,3,10673.06,0.045,29485.32
2023-01-17,Electronics,Dhaka,Store,3,15046.06,0.073,39331.54
2023-01-17,Electronics,Chattogram,Online,2,9602.5,0.137,15154.59
2023-01-17,Fashion,Rajshahi,Online,1,1779.73,0.078,1584.48
2023-01-17,Fashion,Chattogram,Online,2,2597.34,0.086,4817.64
2023-01-17,Fashion,Dhaka,Store,1,1765.44,0.006,1853.03
2023-01-17,Fashion,Khulna,Store,3,2104.83,0.0,5993.21
2023-01-17,Home & Living,Rajshahi,Online,2,5253.45,0.116,9898.97
2023-01-17,Home & Living,Khulna,Online,1,5461.82,0.033,5250.43
2023-01-17,Home & Living,Dhaka,Store,1,4424.6,0.161,3506.02
2023-01-17,Home & Living,Rajshahi,Online,1,4133.9,0.107,3685.94
2023-01-17,Home & Living,Dhaka,Store,2,4001.43,0.063,6775.51
2023-01-17,Home & Living,Khulna,Store,1,4337.22,0.141,3481.9
2023-01-17,Home & Living,Dhaka,Online,4,3768.04,0.09,14866.92
2023-01-17,Home & Living,Dhaka,Store,3,3888.36,0.126,10996.26
2023-01-17,Home & Living,Chattogram,Store,1,3286.62,0.067,3204.25
2023-01-17,Home & Living,Rajshahi,Store,1,4129.73,0.068,3910.14
2023-01-17,Beauty,Dhaka,Store,1,2044.12,0.145,1638.39
2023-01-17,Beauty,Chattogram,Online,5,1801.39,0.155,7793.72
2023-01-17,Beauty,Chattogram,Store,2,1359.09,0.105,2238.76
2023-01-17,Beauty,Rajshahi,Online,1,966.62,0.118,930.49
2023-01-17,Beauty,Dhaka,Online,2,938.99,0.064,1913.17
2023-01-17,Beauty,Dhaka,Online,2,1504.86,0.104,2770.31
2023-01-17,Beauty,Khulna,Online,1,1306.93,0.05,1248.35
2023-01-17,Beauty,Dhaka,Online,1,1478.65,0.051,1505.62
2023-01-17,Sports,Dhaka,Store,2,3072.45,0.064,6462.93
2023-01-18,Electronics,Chattogram,Online,2,13887.04,0.078,26268.81
2023-01-18,Electronics,Rajshahi,Online,2,9968.61,0.082,16604.85
2023-01-18,Electronics,Dhaka,Store,1,12994.19,0.09,12057.32
2023-01-18,Electronics,Dhaka,Store,4,9946.03,0.096,34743.63
2023-01-18,Electronics,Dhaka,Store,2,13235.53,0.045,25260.74
2023-01-18,Electronics,Rajshahi,Online,1,11215.67,0.0,10469.64
2023-01-18,Electronics,Chattogram,Online,1,13368.71,0.045,12628.36
2023-01-18,Electronics,Dhaka,Online,1,14832.12,0.069,14938.36
2023-01-18,Electronics,Rajshahi,Online,3,12360.8,0.101,32566.79
2023-01-18,Electronics,Dhaka,Online,4,13402.63,0.121,43214.19
2023-01-18,Fashion,Dhaka,Online,3,1867.12,0.117,4525.55
2023-01-18,Fashion,Rajshahi,Online,1,1959.37,0.073,1854.06
2023-01-18,Fashion,Khulna,Store,3,2253.91,0.0,6121.02
2023-01-18,Fashion,Chattogram,Store,1,2261.0,0.078,2060.45
2023-01-18,Fashion,Khulna,Online,4,1266.5,0.054,5260.28
2023-01-18,Fashion,Dhaka,Store,2,1329.32,0.146,2452.28
2023-01-18,Fashion,Chattogram,Store,1,2205.08,0.104,1901.06
2023-01-18,Fashion,Chattogram,Online,1,2044.39,0.044,2072.66
2023-01-18,Fashion,Chattogram,Online,1,2130.55,0.105,2102.76
2023-01-18,Fashion,Dhaka,Online,4,2310.23,0.055,8390.65
2023-01-18,Fashion,Chattogram,Online,1,2010.41,0.098,1809.28
2023-01-18,Fashion,Chattogram,Online,1,2356.74,0.093,2117.26
2023-01-18,Home & Living,Dhaka,Online,1,3689.08,0.001,4068.3
2023-01-18,Home & Living,Dhaka,Online,1,4044.85,0.021,3983.41
2023-01-18,Home & Living,Rajshahi,Online,1,4079.28,0.102,3732.72
2023-01-18,Home & Living,Chattogram,Store,2,3957.73,0.081,6948.87
2023-01-18,Home & Living,Rajshahi,Store,3,2391.68,0.122,5905.87
2023-01-18,Home & Living,Rajshahi,Store,2,5612.83,0.101,10165.01
2023-01-18,Home & Living,Khulna,Online,2,3018.35,0.021,5853.56
2023-01-18,Home & Living,Chattogram,Online,2,3754.04,0.115,6305.13
2023-01-18,Home & Living,Rajshahi,Online,1,4324.21,0.19,3479.75
2023-01-18,Home & Living,Khulna,Online,1,4999.1,0.09,4644.46
2023-01-18,Home & Living,Dhaka,Store,1,2490.46,0.035,2590.82
2023-01-18,Beauty,Dhaka,Online,1,1464.32,0.054,1350.55
2023-01-18,Beauty,Rajshahi,Online,1,1143.35,0.0,1165.71
2023-01-18,Beauty,Khulna,Online,3,1376.44,0.089,3848.99
2023-01-18,Beauty,Dhaka,Store,1,1462.46,0.14,1191.29
2023-01-18,Beauty,Chattogram,Online,1,1347.04,0.024,1351.98
2023-01-18,Beauty,Dhaka,Online,1,1385.63,0.012,1431.24
2023-01-18,Beauty,Chattogram,Store,4,1446.83,0.057,5225.95
2023-01-18,Beauty,Chattogram,Online,4,1541.71,0.063,5232.72
2023-01-18,Beauty,Khulna,Store,2,1339.21,0.125,2328.09
2023-01-18,Beauty,Khulna,Online,2,1703.78,0.09,2899.94
2023-01-18,Sports,Dhaka,Online,2,3470.16,0.001,7703.71
2023-01-18,Sports,Rajshahi,Store,1,2807.22,0.075,3256.62
2023-01-18,Sports,Dhaka,Store,1,3909.14,0.109,4237.25
2023-01-18,Sports,Dhaka,Online,3,3168.85,0.082,10362.46
2023-01-18,Sports,Dhaka,Online,1,3754.17,0.041,4401.02
2023-01-19,Electronics,Dhaka,Store,4,10687.86,0.06,38436.28
2023-01-19,Electronics,Dhaka,Store,3,10050.17,0.127,27162.82
2023-01-19,Electronics,Rajshahi,Store,1,14332.92,0.127,13411.49
2023-01-19,Electronics,Dhaka,Store,1,13052.58,0.134,11693.65
2023-01-19,Fashion,Rajshahi,Online,3,2303.78,0.0,6339.48
2023-01-19,Fashion,Dhaka,Online,2,2697.14,0.127,4509.22
2023-01-19,Fashion,Chattogram,Online,1,2596.54,0.093,2549.76
2023-01-19,Fashion,Chattogram,Store,1,2594.33,0.106,2209.49
2023-01-19,Fashion,Chattogram,Online,2,2115.85,0.139,3544.5
2023-01-19,Fashion,Chattogram,Store,2,2005.27,0.056,3466.83
2023-01-19,Fashion,Dhaka,Online,1,2237.91,0.05,2271.09
2023-01-19,Fashion,Khulna,Online,1,2670.68,0.172,2327.17
2023-01-19,Home & Living,Khulna,Store,1,4444.33,0.144,3910.73
2023-01-19,Home & Living,Chattogram,Online,1,4682.12,0.102,4040.31
2023-01-19,Home & Living,Dhaka,Online,1,3296.94,0.094,3126.61
2023-01-19,Home & Living,Rajshahi,Online,2,4518.05,0.051,8613.39
2023-01-19,Home & Living,Khulna,Online,1,4556.73,0.036,4495.52
2023-01-19,Home & Living,Dhaka,Store,3,3475.16,0.012,10475.72
2023-01-19,Beauty,Dhaka,Online,1,1345.2,0.066,1171.88
2023-01-19,Beauty,Dhaka,Online,1,1594.05,0.035,1451.34
2023-01-19,Beauty,Dhaka,Online,4,1818.63,0.137,6466.5
2023-01-19,Beauty,Rajshahi,Store,5,1794.43,0.14,8494.27
2023-01-19,Beauty,Chattogram,Online,2,1534.32,0.084,2756.11
2023-01-19,Beauty,Dhaka,Online,1,1599.96,0.109,1360.77
2023-01-19,Beauty,Khulna,Online,3,1891.46,0.009,5250.07
2023-01-19,Beauty,Rajshahi,Online,2,1434.04,0.102,2753.23
2023-01-19,Beauty,Rajshahi,Store,3,1892.07,0.081,4859.4
2023-01-19,Sports,Chattogram,Online,2,3339.91,0.047,8062.38
2023-01-19,Sports,Dhaka,Online,1,3143.17,0.122,2915.02
2023-01-20,Electronics,Chattogram,Store,1,13178.9,0.0,14554.61
2023-01-20,Electronics,Dhaka,Online,4,15531.74,0.146,52449.38
2023-01-20,Electronics,Khulna,Online,1,11254.44,0.104,9541.68
2023-01-20,Electronics,Dhaka,Online,1,11426.26,0.132,10489.35
2023-01-20,Electronics,Dhaka,Online,1,9470.17,0.194,7699.19
2023-01-20,Electronics,Dhaka,Store,3,12769.51,0.143,31073.21
2023-01-20,Electronics,Chattogram,Online,2,12834.59,0.122,22410.73
2023-01-20,Electronics,Khulna,Online,3,17980.81,0.05,55757.23
2023-01-20,Fashion,Chattogram,Store,1,1883.35,0.068,1807.6
2023-01-20,Fashion,Chattogram,Online,1,2484.49,0.072,2413.59
2023-01-20,Fashion,Rajshahi,Online,1,2458.31,0.0,2276.91
2023-01-20,Fashion,Chattogram,Store,1,2568.78,0.117,2358.97
2023-01-20,Fashion,Dhaka,Store,1,1735.07,0.041,1835.71
2023-01-20,Fashion,Dhaka,Online,1,1884.73,0.032,1799.45
2023-01-20,Fashion,Khulna,Store,3,2083.54,0.094,5304.96
2023-01-20,Fashion,Khulna,Store,1,1607.58,0.128,1371.43
2023-01-20,Fashion,Rajshahi,Online,2,2163.45,0.158,3952.17
2023-01-20,Fashion,Rajshahi,Online,3,2362.22,0.098,6152.28
2023-01-20,Fashion,Dhaka,Store,1,3145.8,0.139,2799.51
2023-01-20,Home & Living,Dhaka,Store,4,2663.05,0.186,8713.76
2023-01-20,Home & Living,Chattogram,Online,3,3409.13,0.104,9895.96
2023-01-20,Beauty,Chattogram,Store,1,2039.7,0.181,1539.8
2023-01-20,Beauty,Dhaka,Store,1,1436.3,0.06,1458.64
2023-01-20,Beauty,Dhaka,Store,1,1095.74,0.144,996.74
2023-01-20,Beauty,Dhaka,Store,2,1231.5,0.092,2213.15
2023-01-20,Beauty,Chattogram,Store,1,1867.38,0.081,1873.89
2023-01-20,Beauty,Rajshahi,Online,3,1204.28,0.0,3881.48
2023-01-20,Beauty,Chattogram,Online,1,1093.57,0.101,1045.87
2023-01-20,Beauty,Dhaka,Online,1,1261.18,0.054,1189.27
2023-01-20,Beauty,Dhaka,Online,2,1297.26,0.0,2849.34
2023-01-20,Sports,Chattogram,Online,1,4399.2,0.059,4628.47
2023-01-20,Sports,Dhaka,Store,1,3276.27,0.101,3658.89
2023-01-20,Sports,Dhaka,Store,2,3481.85,0.014,7272.92
2023-01-21,Electronics,Dhaka,Online,1,13269.77,0.111,11878.16
2023-01-21,Electronics,Dhaka,Online,1,12535.22,0.16,9686.53
2023-01-21,Electronics,Khulna,Online,4,10245.3,0.066,41372.42
2023-01-21,Electronics,Dhaka,Online,2,12238.18,0.111,22046.54
2023-01-21,Electronics,Rajshahi,Online,1,13880.81,0.127,11285.53
2023-01-21,Electronics,Chattogram,Store,1,9051.3,0.044,8672.14
2023-01-21,Electronics,Chattogram,Online,1,10846.04,0.088,10614.45
2023-01-21,Electronics,Dhaka,Online,1,10686.71,0.029,10619.87
2023-01-21,Electronics,Dhaka,Online,1,13261.72,0.111,11371.14
2023-01-21,Electronics,Dhaka,Store,5,13366.1,0.056,59694.35
2023-01-21,Fashion,Khulna,Online,1,1531.35,0.024,1583.92
2023-01-21,Fashion,Dhaka,Online,1,2350.86,0.058,2318.26
2023-01-21,Fashion,Khulna,Online,1,1845.13,0.095,1840.8
2023-01-21,Fashion,Khulna,Store,3,2620.81,0.061,7631.4
2023-01-21,Fashion,Chattogram,Online,2,2858.84,0.095,5465.6
2023-01-21,Fashion,Dhaka,Online,2,1688.94,0.073,3044.96
2023-01-21,Fashion,Dhaka,Online,4,2201.25,0.141,8327.72
2023-01-21,Fashion,Dhaka,Online,3,3073.39,0.14,8212.11
2023-01-21,Home & Living,Rajshahi,Store,1,4595.42,0.074,4123.91
2023-01-21,Home & Living,Chattogram,Online,1,3489.77,0.136,3201.6
2023-01-21,Home & Living,Khulna,Online,2,3087.14,0.011,6166.36
2023-01-21,Home & Living,Chattogram,Store,2,4416.8,0.073,8600.31
2023-01-21,Home & Living,Dhaka,Online,1,4345.6,0.2,3527.31
2023-01-21,Home & Living,Khulna,Online,2,3703.03,0.078,6230.39
2023-01-21,Home & Living,Chattogram,Online,1,3665.58,0.106,3088.69
2023-01-21,Home & Living,Dhaka,Online,1,4992.65,0.104,4419.54
2023-01-21,Home & Living,Rajshahi,Store,3,3780.08,0.081,10616.95
2023-01-21,Home & Living,Chattogram,Online,3,4156.22,0.043,11365.42
2023-01-21,Home & Living,Dhaka,Store,2,5173.79,0.081,9872.67
2023-01-21,Beauty,Dhaka,Online,1,1747.47,0.183,1504.59
2023-01-21,Beauty,Rajshahi,Online,1,1907.16,0.054,1883.23
2023-01-21,Beauty,Rajshahi,Online,1,1802.9,0.071,1745.78
2023-01-21,Beauty,Chattogram,Store,1,1412.05,0.117,1206.48
2023-01-21,Beauty,Dhaka,Online,1,1753.79,0.061,1621.34
2023-01-21,Beauty,Dhaka,Online,3,1494.45,0.094,3719.38
2023-01-21,Beauty,Rajshahi,Store,1,1664.57,0.002,1742.96
2023-01-21,Beauty,Khulna,Online,3,1031.96,0.091,2556.91
2023-01-21,Beauty,Rajshahi,Online,3,1522.82,0.044,4686.79
2023-01-21,Sports,Khulna,Online,1,3697.26,0.086,3722.16
2023-01-21,Sports,Rajshahi,Store,1,4148.12,0.105,4416.65
2023-01-21,Sports,Chattogram,Store,2,2823.58,0.084,6088.23
2023-01-21,Sports,Dhaka,Online,1,3474.87,0.01,4334.75
2023-01-21,Sports,Dhaka,Online,2,2630.22,0.058,6259.18
2023-01-22,Electronics,Khulna,Store,1,11408.74,0.079,9681.65
2023-01-22,Electronics,Chattogram,Online,3,13124.28,0.101,37694.65
2023-01-22,Electronics,Dhaka,Online,3,10504.52,0.047,31952.34
2023-01-22,Fashion,Chattogram,Store,1,2516.03,0.021,2667.75
2023-01-22,Fashion,Chattogram,Online,1,1855.76,0.079,1737.45
2023-01-22,Fashion,Khulna,Store,1,3210.27,0.113,2582.29
2023-01-22,Fashion,Chattogram,Online,1,1896.62,0.024,1743.73
2023-01-22,Fashion,Dhaka,Online,2,1684.57,0.0,3428.63
2023-01-22,Fashion,Dhaka,Online,1,2382.18,0.091,2076.03
2023-01-22,Fashion,Dhaka,Online,3,1836.48,0.167,4588.5
2023-01-22,Fashion,Dhaka,Online,2,2607.66,0.063,5155.78
2023-01-22,Home & Living,Rajshahi,Store,1,4747.61,0.083,4208.07
2023-01-22,Home & Living,Dhaka,Online,1,4419.97,0.055,3947.75
2023-01-22,Home & Living,Khulna,Online,1,3893.06,0.0,3945.15
2023-01-22,Home & Living,Chattogram,Online,4,4501.31,0.037,17523.3
2023-01-22,Home & Living,Chattogram,Store,2,5395.59,0.065,10744.09
2023-01-22,Home & Living,Rajshahi,Online,1,4819.45,0.101,3996.04
2023-01-22,Home & Living,Dhaka,Online,1,3045.56,0.055,2789.63
2023-01-22,Home & Living,Dhaka,Store,2,4548.69,0.094,8706.08
2023-01-22,Beauty,Chattogram,Online,1,1597.48,0.128,1330.47
2023-01-22,Beauty,Dhaka,Online,1,1389.35,0.119,1277.88
2023-01-22,Beauty,Khulna,Online,2,1326.91,0.113,2450.02
2023-01-22,Beauty,Dhaka,Online,3,1661.55,0.0,5256.33
2023-01-22,Beauty,Rajshahi,Online,4,1706.41,0.031,7078.88
2023-01-22,Sports,Dhaka,Online,2,3328.38,0.142,6731.5
2023-01-22,Sports,Dhaka,Online,1,2548.67,0.069,2980.71
2023-01-23,Electronics,Chattogram,Store,2,12378.38,0.032,25845.08
2023-01-23,Electronics,Dhaka,Online,1,13027.27,0.0,12585.21
2023-01-23,Fashion,Rajshahi,Store,3,2062.51,0.119,5059.01
2023-01-23,Fashion,Chattogram,Store,1,1526.05,0.052,1523.52
2023-01-23,Fashion,Dhaka,Store,1,2091.18,0.0,2103.82
2023-01-23,Fashion,Dhaka,Store,6,1553.72,0.035,8988.09
2023-01-23,Fashion,Dhaka,Online,1,1926.79,0.082,1639.7
2023-01-23,Fashion,Dhaka,Online,3,1708.07,0.024,5305.39
2023-01-23,Fashion,Chattogram,Store,2,2370.93,0.117,4194.85
2023-01-23,Fashion,Rajshahi,Online,3,2461.24,0.026,7090.84
2023-01-23,Home & Living,Dhaka,Online,2,3193.99,0.0,6549.76
2023-01-23,Home & Living,Rajshahi,Store,3,5025.63,0.006,14387.58
2023-01-23,Home & Living,Dhaka,Online,1,4247.07,0.039,3940.62
2023-01-23,Home & Living,Chattogram,Online,3,3042.16,0.138,8477.47
2023-01-23,Home & Living,Dhaka,Online,1,4863.91,0.041,4411.66
2023-01-23,Home & Living,Rajshahi,Store,3,4225.63,0.02,12386.12
2023-01-23,Beauty,Chattogram,Online,1,1314.77,0.049,1140.74
2023-01-23,Beauty,Chattogram,Online,1,1685.74,0.049,1724.5
2023-01-23,Beauty,Rajshahi,Store,2,1270.33,0.053,2360.81
2023-01-23,Beauty,Dhaka,Online,2,1586.39,0.01,3232.19
2023-01-23,Sports,Khulna,Online,1,3476.95,0.113,3435.62
2023-01-23,Sports,Dhaka,Online,3,3554.15,0.051,12320.24
2023-01-23,Sports,Dhaka,Store,1,3392.99,0.162,3253.18
2023-01-23,Sports,Dhaka,Store,2,3552.15,0.082,7589.23
2023-01-24,Electronics,Chattogram,Online,1,10647.35,0.087,9604.05
2023-01-24,Electronics,Rajshahi,Store,3,12357.27,0.011,40082.28
2023-01-24,Electronics,Rajshahi,Online,1,9366.56,0.075,7897.77
2023-01-24,Electronics,Rajshahi,Online,1,12292.82,0.116,11288.04
2023-01-24,Electronics,Dhaka,Online,1,12953.92,0.059,12911.08
2023-01-24,Fashion,Dhaka,Online,1,2498.35,0.049,2283.45
2023-01-24,Home & Living,Khulna,Online,5,4178.41,0.086,17869.11
2023-01-24,Home & Living,Chattogram,Store,2,3814.35,0.116,6708.67
2023-01-24,Home & Living,Dhaka,Online,3,4069.49,0.112,11403.85
2023-01-24,Home & Living,Dhaka,Store,4,3409.58,0.079,13401.22
2023-01-24,Home & Living,Dhaka,Online,5,3875.92,0.085,17830.97
2023-01-24,Beauty,Chattogram,Store,3,1815.23,0.044,5166.23
